year_of_entry,la_name,school_phase,measure,count
2014,Cheshire West and Chester,Primary,Admission Numbers,4237
2014,Cheshire West and Chester,Primary,Applications Received,3467
2014,Cornwall,Primary,Admission Numbers,4810
2014,Cornwall,Primary,Applications Received,4810
2014,Cumbria,Primary,Admission Numbers,6330
2014,Cumbria,Primary,Applications Received,4570
2014,Gloucestershire,Primary,Admission Numbers,7163
2014,Gloucestershire,Primary,Applications Received,6749
2014,Hertfordshire,Primary,Admission Numbers,14883
2014,Hertfordshire,Primary,Applications Received,14587
2014,Isle of Wight,Primary,Admission Numbers,1591
2014,Isle of Wight,Primary,Applications Received,1298
2014,Lincolnshire,Primary,Admission Numbers,8904
2014,Lincolnshire,Primary,Applications Received,7649
2014,Norfolk,Primary,Admission Numbers,10635
2014,Norfolk,Primary,Applications Received,9069
2014,Northamptonshire,Primary,Admission Numbers,10188
2014,Northamptonshire,Primary,Applications Received,8751
2014,Northumberland,Primary,Admission Numbers,3869
2014,Northumberland,Primary,Applications Received,3075
2014,Oxfordshire,Primary,Admission Numbers,8343
2014,Oxfordshire,Primary,Applications Received,7533
2014,Somerset,Primary,Admission Numbers,6027
2014,Somerset,Primary,Applications Received,5753
2014,Suffolk,Primary,Admission Numbers,8804
2014,Suffolk,Primary,Applications Received,7434
2014,Surrey,Primary,Admission Numbers,14602
2014,Surrey,Primary,Applications Received,13428
2014,Warwickshire,Primary,Admission Numbers,6834
2014,Warwickshire,Primary,Applications Received,6019
2014,West Sussex,Primary,Admission Numbers,9851
2014,West Sussex,Primary,Applications Received,8881
2014,City of London,Secondary,Admission Numbers,0
2014,City of London,Secondary,Applications Received,16
2014,Camden,Secondary,Admission Numbers,1709
2014,Camden,Secondary,Applications Received,1543
2014,Greenwich,Secondary,Admission Numbers,2384
2014,Greenwich,Secondary,Applications Received,2694
2014,Hackney,Secondary,Admission Numbers,2315
2014,Hackney,Secondary,Applications Received,2393
2014,Hammersmith and Fulham,Secondary,Admission Numbers,1560
2014,Hammersmith and Fulham,Secondary,Applications Received,1182
2014,Islington,Secondary,Admission Numbers,1635
2014,Islington,Secondary,Applications Received,1527
2014,Kensington and Chelsea,Secondary,Admission Numbers,960
2014,Kensington and Chelsea,Secondary,Applications Received,646
2014,Lambeth,Secondary,Admission Numbers,2539
2014,Lambeth,Secondary,Applications Received,2538
2014,Lewisham,Secondary,Admission Numbers,2554
2014,Lewisham,Secondary,Applications Received,2845
2014,Southwark,Secondary,Admission Numbers,2728
2014,Southwark,Secondary,Applications Received,2595
2014,Tower Hamlets,Secondary,Admission Numbers,3084
2014,Tower Hamlets,Secondary,Applications Received,2875
2014,Wandsworth,Secondary,Admission Numbers,2057
2014,Wandsworth,Secondary,Applications Received,1966
2014,Westminster,Secondary,Admission Numbers,1587
2014,Westminster,Secondary,Applications Received,1175
2014,Barking and Dagenham,Secondary,Admission Numbers,2610
2014,Barking and Dagenham,Secondary,Applications Received,2498
2014,Barnet,Secondary,Admission Numbers,4203
2014,Barnet,Secondary,Applications Received,3468
2014,Bexley,Secondary,Admission Numbers,3412
2014,Bexley,Secondary,Applications Received,2632
2014,Brent,Secondary,Admission Numbers,3285
2014,Brent,Secondary,Applications Received,3183
2014,Bromley,Secondary,Admission Numbers,3568
2014,Bromley,Secondary,Applications Received,3324
2014,Croydon,Secondary,Admission Numbers,3984
2014,Croydon,Secondary,Applications Received,3950
2014,Ealing,Secondary,Admission Numbers,3150
2014,Ealing,Secondary,Applications Received,3516
2014,Enfield,Secondary,Admission Numbers,4136
2014,Enfield,Secondary,Applications Received,3855
2014,Haringey,Secondary,Admission Numbers,2483
2014,Haringey,Secondary,Applications Received,2484
2014,Harrow,Secondary,Admission Numbers,2330
2014,Harrow,Secondary,Applications Received,2477
2014,Havering,Secondary,Admission Numbers,3248
2014,Havering,Secondary,Applications Received,2665
2014,Hillingdon,Secondary,Admission Numbers,3582
2014,Hillingdon,Secondary,Applications Received,2997
2014,Hounslow,Secondary,Admission Numbers,2879
2014,Hounslow,Secondary,Applications Received,2491
2014,Kingston upon Thames,Secondary,Admission Numbers,1665
2014,Kingston upon Thames,Secondary,Applications Received,1492
2014,Merton,Secondary,Admission Numbers,1669
2014,Merton,Secondary,Applications Received,1829
2014,Newham,Secondary,Admission Numbers,4257
2014,Newham,Secondary,Applications Received,3918
2014,Redbridge,Secondary,Admission Numbers,3694
2014,Redbridge,Secondary,Applications Received,3590
2014,Richmond upon Thames,Secondary,Admission Numbers,1690
2014,Richmond upon Thames,Secondary,Applications Received,1728
2014,Sutton,Secondary,Admission Numbers,2900
2014,Sutton,Secondary,Applications Received,2160
2014,Waltham Forest,Secondary,Admission Numbers,2920
2014,Waltham Forest,Secondary,Applications Received,2494
2014,Birmingham,Secondary,Admission Numbers,13321
2014,Birmingham,Secondary,Applications Received,14286
2014,Coventry,Secondary,Admission Numbers,3998
2014,Coventry,Secondary,Applications Received,3671
2014,Dudley,Secondary,Admission Numbers,3830
2014,Dudley,Secondary,Applications Received,3164
2014,Sandwell,Secondary,Admission Numbers,4001
2014,Sandwell,Secondary,Applications Received,3820
2014,Solihull,Secondary,Admission Numbers,3249
2014,Solihull,Secondary,Applications Received,2328
2014,Walsall,Secondary,Admission Numbers,3689
2014,Walsall,Secondary,Applications Received,3151
2014,Wolverhampton,Secondary,Admission Numbers,2886
2014,Wolverhampton,Secondary,Applications Received,2765
2014,Knowsley,Secondary,Admission Numbers,1415
2014,Knowsley,Secondary,Applications Received,1642
2014,Liverpool,Secondary,Admission Numbers,5410
2014,Liverpool,Secondary,Applications Received,4202
2014,St. Helens,Secondary,Admission Numbers,2012
2014,St. Helens,Secondary,Applications Received,1843
2014,Sefton,Secondary,Admission Numbers,3529
2014,Sefton,Secondary,Applications Received,2656
2014,Wirral,Secondary,Admission Numbers,4230
2014,Wirral,Secondary,Applications Received,3231
2014,Bolton,Secondary,Admission Numbers,3739
2014,Bolton,Secondary,Applications Received,3135
2014,Bury,Secondary,Admission Numbers,2283
2014,Bury,Secondary,Applications Received,2106
2014,Manchester,Secondary,Admission Numbers,5125
2014,Manchester,Secondary,Applications Received,5013
2014,Oldham,Secondary,Admission Numbers,3195
2014,Oldham,Secondary,Applications Received,2883
2014,Rochdale,Secondary,Admission Numbers,2672
2014,Rochdale,Secondary,Applications Received,2390
2014,Salford,Secondary,Admission Numbers,2480
2014,Salford,Secondary,Applications Received,2154
2014,Stockport,Secondary,Admission Numbers,3035
2014,Stockport,Secondary,Applications Received,2737
2014,Tameside,Secondary,Admission Numbers,2837
2014,Tameside,Secondary,Applications Received,2303
2014,Trafford,Secondary,Admission Numbers,3122
2014,Trafford,Secondary,Applications Received,2714
2014,Wigan,Secondary,Admission Numbers,3741
2014,Wigan,Secondary,Applications Received,3224
2014,Barnsley,Secondary,Admission Numbers,2490
2014,Barnsley,Secondary,Applications Received,2200
2014,Doncaster,Secondary,Admission Numbers,3668
2014,Doncaster,Secondary,Applications Received,2706
2014,Rotherham,Secondary,Admission Numbers,3670
2014,Rotherham,Secondary,Applications Received,2835
2014,Sheffield,Secondary,Admission Numbers,5439
2014,Sheffield,Secondary,Applications Received,5527
2014,Bradford,Secondary,Admission Numbers,6912
2014,Bradford,Secondary,Applications Received,6958
2014,Calderdale,Secondary,Admission Numbers,2752
2014,Calderdale,Secondary,Applications Received,2306
2014,Kirklees,Secondary,Admission Numbers,4812
2014,Kirklees,Secondary,Applications Received,4475
2014,Leeds,Secondary,Admission Numbers,8742
2014,Leeds,Secondary,Applications Received,6897
2014,Wakefield,Secondary,Admission Numbers,4109
2014,Wakefield,Secondary,Applications Received,3016
2014,Gateshead,Secondary,Admission Numbers,2200
2014,Gateshead,Secondary,Applications Received,1717
2014,Newcastle upon Tyne,Secondary,Admission Numbers,2307
2014,Newcastle upon Tyne,Secondary,Applications Received,2121
2014,North Tyneside,Secondary,Admission Numbers,1889
2014,North Tyneside,Secondary,Applications Received,1479
2014,South Tyneside,Secondary,Admission Numbers,1828
2014,South Tyneside,Secondary,Applications Received,1408
2014,Sunderland,Secondary,Admission Numbers,3200
2014,Sunderland,Secondary,Applications Received,2599
2014,Bath and North East Somerset,Secondary,Admission Numbers,2437
2014,Bath and North East Somerset,Secondary,Applications Received,1576
2014,"Bristol, City of",Secondary,Admission Numbers,3936
2014,"Bristol, City of",Secondary,Applications Received,3836
2014,North Somerset,Secondary,Admission Numbers,2445
2014,North Somerset,Secondary,Applications Received,2037
2014,South Gloucestershire,Secondary,Admission Numbers,3110
2014,South Gloucestershire,Secondary,Applications Received,2709
2014,Hartlepool,Secondary,Admission Numbers,1174
2014,Hartlepool,Secondary,Applications Received,1010
2014,Middlesbrough,Secondary,Admission Numbers,1614
2014,Middlesbrough,Secondary,Applications Received,1548
2014,Redcar and Cleveland,Secondary,Admission Numbers,2121
2014,Redcar and Cleveland,Secondary,Applications Received,1316
2014,Stockton-on-Tees,Secondary,Admission Numbers,2345
2014,Stockton-on-Tees,Secondary,Applications Received,2030
2014,"Kingston Upon Hull, City of",Secondary,Admission Numbers,2920
2014,"Kingston Upon Hull, City of",Secondary,Applications Received,2602
2014,East Riding of Yorkshire,Secondary,Admission Numbers,4187
2014,East Riding of Yorkshire,Secondary,Applications Received,3081
2014,North East Lincolnshire,Secondary,Admission Numbers,1923
2014,North East Lincolnshire,Secondary,Applications Received,1568
2014,North Lincolnshire,Secondary,Admission Numbers,2181
2014,North Lincolnshire,Secondary,Applications Received,1648
2014,North Yorkshire,Secondary,Admission Numbers,7565
2014,North Yorkshire,Secondary,Applications Received,5356
2014,York,Secondary,Admission Numbers,1835
2014,York,Secondary,Applications Received,1694
2014,Luton,Secondary,Admission Numbers,2838
2014,Luton,Secondary,Applications Received,2647
2014,Bedford,Secondary,Admission Numbers,1898
2014,Bedford,Secondary,Applications Received,1478
2014,Central Bedfordshire,Secondary,Admission Numbers,2913
2014,Central Bedfordshire,Secondary,Applications Received,2325
2014,Buckinghamshire,Secondary,Admission Numbers,5913
2014,Buckinghamshire,Secondary,Applications Received,5420
2014,Milton Keynes,Secondary,Admission Numbers,3035
2014,Milton Keynes,Secondary,Applications Received,3123
2014,Derbyshire,Secondary,Admission Numbers,9092
2014,Derbyshire,Secondary,Applications Received,7200
2014,Derby,Secondary,Admission Numbers,3224
2014,Derby,Secondary,Applications Received,2588
2014,Dorset,Secondary,Admission Numbers,3326
2014,Dorset,Secondary,Applications Received,2703
2014,Poole,Secondary,Admission Numbers,1323
2014,Poole,Secondary,Applications Received,1197
2014,Bournemouth,Secondary,Admission Numbers,1994
2014,Bournemouth,Secondary,Applications Received,1425
2014,Durham,Secondary,Admission Numbers,6064
2014,Durham,Secondary,Applications Received,4700
2014,Darlington,Secondary,Admission Numbers,1227
2014,Darlington,Secondary,Applications Received,1088
2014,East Sussex,Secondary,Admission Numbers,5644
2014,East Sussex,Secondary,Applications Received,4717
2014,Brighton and Hove,Secondary,Admission Numbers,2525
2014,Brighton and Hove,Secondary,Applications Received,2226
2014,Hampshire,Secondary,Admission Numbers,14889
2014,Hampshire,Secondary,Applications Received,12710
2014,Portsmouth,Secondary,Admission Numbers,2020
2014,Portsmouth,Secondary,Applications Received,1670
2014,Southampton,Secondary,Admission Numbers,2325
2014,Southampton,Secondary,Applications Received,2053
2014,Leicestershire,Secondary,Admission Numbers,7021
2014,Leicestershire,Secondary,Applications Received,5636
2014,Leicester,Secondary,Admission Numbers,3525
2014,Leicester,Secondary,Applications Received,3597
2014,Rutland,Secondary,Admission Numbers,540
2014,Rutland,Secondary,Applications Received,317
2014,Staffordshire,Secondary,Admission Numbers,8377
2014,Staffordshire,Secondary,Applications Received,7032
2014,Stoke-on-Trent,Secondary,Admission Numbers,2839
2014,Stoke-on-Trent,Secondary,Applications Received,2648
2014,Wiltshire,Secondary,Admission Numbers,5749
2014,Wiltshire,Secondary,Applications Received,4404
2014,Swindon,Secondary,Admission Numbers,2325
2014,Swindon,Secondary,Applications Received,2187
2014,Bracknell Forest,Secondary,Admission Numbers,1285
2014,Bracknell Forest,Secondary,Applications Received,1184
2014,Windsor and Maidenhead,Secondary,Admission Numbers,1312
2014,Windsor and Maidenhead,Secondary,Applications Received,1151
2014,West Berkshire,Secondary,Admission Numbers,2059
2014,West Berkshire,Secondary,Applications Received,1637
2014,Reading,Secondary,Admission Numbers,1168
2014,Reading,Secondary,Applications Received,1499
2014,Slough,Secondary,Admission Numbers,1875
2014,Slough,Secondary,Applications Received,1787
2014,Wokingham,Secondary,Admission Numbers,2187
2014,Wokingham,Secondary,Applications Received,1774
2014,Cambridgeshire,Secondary,Admission Numbers,6539
2014,Cambridgeshire,Secondary,Applications Received,5631
2014,Peterborough,Secondary,Admission Numbers,2646
2014,Peterborough,Secondary,Applications Received,2012
2014,Halton,Secondary,Admission Numbers,1669
2014,Halton,Secondary,Applications Received,1290
2014,Warrington,Secondary,Admission Numbers,2582
2014,Warrington,Secondary,Applications Received,2218
2014,Devon,Secondary,Admission Numbers,7800
2014,Devon,Secondary,Applications Received,6931
2014,Plymouth,Secondary,Admission Numbers,2990
2014,Plymouth,Secondary,Applications Received,2396
2014,Torbay,Secondary,Admission Numbers,1581
2014,Torbay,Secondary,Applications Received,1249
2014,Essex,Secondary,Admission Numbers,15717
2014,Essex,Secondary,Applications Received,14639
2014,Southend-on-Sea,Secondary,Admission Numbers,2149
2014,Southend-on-Sea,Secondary,Applications Received,1771
2014,Thurrock,Secondary,Admission Numbers,1900
2014,Thurrock,Secondary,Applications Received,1915
2014,Herefordshire,Secondary,Admission Numbers,2002
2014,Herefordshire,Secondary,Applications Received,1641
2014,Worcestershire,Secondary,Admission Numbers,3620
2014,Worcestershire,Secondary,Applications Received,3332
2014,Kent,Secondary,Admission Numbers,17779
2014,Kent,Secondary,Applications Received,15667
2014,Medway,Secondary,Admission Numbers,3310
2014,Medway,Secondary,Applications Received,2994
2014,Lancashire,Secondary,Admission Numbers,14397
2014,Lancashire,Secondary,Applications Received,12833
2014,Blackburn with Darwen,Secondary,Admission Numbers,2111
2014,Blackburn with Darwen,Secondary,Applications Received,1971
2014,Blackpool,Secondary,Admission Numbers,1414
2014,Blackpool,Secondary,Applications Received,1388
2014,Nottinghamshire,Secondary,Admission Numbers,9631
2014,Nottinghamshire,Secondary,Applications Received,7577
2014,Nottingham,Secondary,Admission Numbers,2982
2014,Nottingham,Secondary,Applications Received,2965
2014,Shropshire,Secondary,Admission Numbers,3297
2014,Shropshire,Secondary,Applications Received,2669
2014,Telford and Wrekin,Secondary,Admission Numbers,2293
2014,Telford and Wrekin,Secondary,Applications Received,1859
