year_of_entry,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,school_phase,nc_year_admission,admission_numbers,applications_received,online_applications,online_apps_percent,no_of_preferences,first_preference_offers,first_preference_offers_percent,second_preference_offers,second_preference_offers_percent,third_preference_offers,third_preference_offers_percent,one_of_the_three_preference_offers,one_of_the_three_preference_offers_percent,preferred_school_offer,preferred_school_offer_percent,non_preferred_offer,non_preferred_offer_percent,no_offer,no_offer_percent,schools_in_la_offer,schools_in_la_offer_percent,schools_in_another_la_offer,schools_in_another_la_offer_percent,offers_to_nonapplicants
2019,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000030,211,Tower Hamlets,Primary,R,3720,3111,3095,0.9948569592,6,2852,0.9167470267,141,0.045323047250000005,39,0.01253616201,3032,0.9746062359,3052,0.981035037,59,0.01896496303,0,0,3028,0.9733204757,83,0.026679524269999998,0
2019,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000032,212,Wandsworth,Primary,R,3124,3032,2766,0.9122691292999999,6,2287,0.7542875989,292,0.0963060686,165,0.05441952507,2744,0.9050131926,2883,0.9508575198,149,0.04914248021,0,0,2805,0.9251319261000001,227,0.07486807388,0
2019,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000033,213,Westminster,Primary,R,1599,1158,1130,0.9758203799999999,6,1011,0.8730569948,77,0.06649395509,28,0.02417962003,1116,0.9637305699,1135,0.9801381693000001,23,0.01986183074,0,0,1030,0.8894645941,128,0.11053540590000001,0
2019,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000002,301,Barking and Dagenham,Primary,R,4064,3264,3207,0.9825367647000001,6,3097,0.9488357843,109,0.03339460784,22,0.00674019608,3228,0.9889705882,3237,0.9917279412000001,0,0,27,0.00827205882,3025,0.9345072598,212,0.06549274019000001,0
2019,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000003,302,Barnet,Primary,R,4550,4172,4166,0.9985618408000001,6,3556,0.8523489933,327,0.07837967402,107,0.02564717162,3990,0.9563758389,4080,0.9779482263,92,0.02205177373,0,0,3814,0.914189837,358,0.08581016299,0
2019,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000004,303,Bexley,Primary,R,3484,2925,2820,0.9641025641000001,6,2631,0.8994871795,189,0.06461538462,55,0.0188034188,2875,0.9829059829000001,2896,0.9900854701,29,0.009914529909999999,0,0,2784,0.9517948718,141,0.04820512821,0
2019,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000005,304,Brent,Primary,R,4213,3602,3550,0.9855635758,6,3157,0.8764575236000001,256,0.07107162687,75,0.02082176569,3488,0.9683509162,3522,0.9777901165999999,80,0.022209883399999998,0,0,3175,0.8814547474,427,0.11854525260000001,0
2019,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000006,305,Bromley,Primary,R,4261,3873,3848,0.9935450554999999,6,3353,0.8657371547,305,0.07875032274999999,99,0.02556158017,3757,0.9700490576,3825,0.9876065065999999,47,0.012135295639999998,1,2.5819778e-4,3731,0.9635847107,141,0.03641528926,0
2019,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000008,306,Croydon,Primary,R,5394,4690,4679,0.9976545842,6,3906,0.8328358209,445,0.09488272921,133,0.02835820896,4484,0.9560767591,4572,0.9748400853,118,0.025159914709999998,0,0,4342,0.9257995736,348,0.07420042644,0
2019,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000009,307,Ealing,Primary,R,4590,3969,3757,0.9465860417999999,6,3433,0.8649533888000001,280,0.07054673721,90,0.022675736959999998,3803,0.9581758628999999,3875,0.9763164525000001,94,0.023683547489999998,0,0,3713,0.935500126,256,0.06449987402,0
2019,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000010,308,Enfield,Primary,R,4595,4323,4087,0.9454082813,6,3718,0.8600508906000001,305,0.07055285681,118,0.027295859359999997,4141,0.9578996068,4207,0.9731667823,116,0.02683321767,0,0,4015,0.9283236994,310,0.07167630058,2
2019,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000014,309,Haringey,Primary,R,3356,2818,2683,0.9520936835,6,2414,0.856635912,213,0.07558552165,91,0.03229240596,2718,0.9645138396,2774,0.9843860893999999,44,0.01561391057,0,0,2624,0.9311568488,194,0.06884315117,0
2019,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000015,310,Harrow,Primary,R,3390,2976,2947,0.9902553763,6,2526,0.8487903226,231,0.07762096773999999,83,0.02788978495,2840,0.9543010753,2902,0.9751344086,74,0.024865591399999998,0,0,2812,0.9448924730999999,164,0.05510752688,0
2019,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000016,311,Havering,Primary,R,3579,3245,3245,1,6,2838,0.8745762712,225,0.06933744221999999,73,0.02249614792,3136,0.9664098613000001,3172,0.9775038521,73,0.02249614792,0,0,3107,0.9574730354000001,138,0.04252696456,0
2019,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000017,312,Hillingdon,Primary,R,4539,3902,3771,0.9664274731,6,3488,0.8939005638,250,0.06406970784,81,0.02075858534,3819,0.978728857,3854,0.9876986161000001,48,0.012301383910000002,0,0,3691,0.9459251666,211,0.054074833419999996,0
2019,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000018,313,Hounslow,Primary,R,3430,3429,3423,0.9982502187,6,2887,0.8419364246000001,321,0.09361329834,97,0.02828813065,3305,0.9638378536000001,3355,0.9784193642,74,0.02158063575,0,0,3084,0.8993875765999999,345,0.1006124234,0
2019,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000021,314,Kingston upon Thames,Primary,R,2037,1977,1877,0.9494183106,6,1624,0.8214466362999999,156,0.07890743551,72,0.036418816390000004,1852,0.9367728882,1905,0.9635811836000001,59,0.029843196760000003,13,0.0065756196300000005,1882,0.9582484725,82,0.04175152749,0
2019,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000024,315,Merton,Primary,R,2564,2551,2400,0.9408075265,6,2093,0.8204625636999999,178,0.06977655821,77,0.03018424147,2348,0.9204233634000001,2421,0.9490395923,130,0.05096040768,0,0,2307,0.9043512348,244,0.09564876519,0
2019,Academic year,Local authority,E92000001,England,E13000001,Inner London,E09000025,316,Newham,Primary,R,5435,4261,4158,0.9758272706,6,4008,0.9406242666,167,0.03919267778,36,0.00844872096,4211,0.9882656652999999,4221,0.9906125323,40,0.00938746773,0,0,4134,0.9701947900000001,127,0.02980521004,0
2019,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000026,317,Redbridge,Primary,R,4544,3919,3916,0.9992344986,6,3272,0.834906864,356,0.09083949987,103,0.02628221485,3731,0.9520285787,3802,0.9701454452999999,108,0.02755805052,9,0.00229650421,3762,0.9621483376000001,148,0.0378516624,0
2019,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000027,318,Richmond upon Thames,Primary,R,2573,2245,2187,0.9741648107,6,1901,0.8467706013,163,0.07260579065,78,0.034743875279999996,2142,0.9541202673,2191,0.9759465479,54,0.02405345212,0,0,2207,0.9830734966999999,38,0.01692650334,0
2019,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000029,319,Sutton,Primary,R,2596,2728,2649,0.9710410557,6,2289,0.8390762463,174,0.0637829912,69,0.025293255129999997,2532,0.9281524927,2607,0.9556451613,116,0.04252199413,5,0.00183284457,2430,0.8923980903000001,293,0.1076019097,0
2019,Academic year,Local authority,E92000001,England,E13000002,Outer London,E09000031,320,Waltham Forest,Primary,R,3930,3366,3244,0.963755199,6,3011,0.8945335710000001,227,0.06743909685,43,0.012774806889999999,3281,0.9747474747,3307,0.9824717766000001,59,0.017528223409999998,0,0,3266,0.9702911468000001,100,0.029708853240000003,0
2019,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000025,330,Birmingham,Primary,R,16635,14181,14048,0.9906212538,3,12641,0.8914039913,934,0.06586277413000001,320,0.02256540441,13895,0.9798321698,13896,0.9799026867,230,0.01621888442,55,0.00387842888,13660,0.967011185,466,0.03298881495,0
2019,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000026,331,Coventry,Primary,R,4785,3988,3193,0.8006519559,3,3782,0.9483450351,160,0.04012036108,20,0.0050150451399999995,3962,0.9934804413,3962,0.9934804413,26,0.006519558680000001,0,0,3923,0.9837011033,65,0.01629889669,0
2019,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000027,332,Dudley,Primary,R,4016,3625,3324,0.9169655172,5,3345,0.9227586207,171,0.04717241379,35,0.009655172410000001,3551,0.9795862069000001,3570,0.9848275862,54,0.01489655172,1,2.7586207000000003e-4,3483,0.9589757709,149,0.04102422907,8
2019,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000028,333,Sandwell,Primary,R,4980,4281,4069,0.9504788601,6,3906,0.9124036440000001,173,0.0404111189,56,0.013081055829999999,4135,0.9658958187000001,4150,0.9693996730000001,131,0.03060032703,0,0,4065,0.9495444989,216,0.050455501050000004,0
2019,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000029,334,Solihull,Primary,R,2822,2488,2461,0.9891479099999999,5,2234,0.8979099678,156,0.06270096463,30,0.01205787781,2420,0.9726688103,2434,0.9782958198999999,50,0.02009646302,4,0.0016077170399999999,2399,0.9657809984,85,0.03421900161,0
2019,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000030,335,Walsall,Primary,R,4102,3582,3445,0.9617532105,3,3206,0.8950307091,198,0.055276381910000005,60,0.01675041876,3464,0.9670575098,3465,0.9673366833999999,112,0.03126744835,5,0.00139586823,3434,0.9504566842,179,0.0495433158,36
2019,Academic year,Local authority,E92000001,England,E12000005,West Midlands,E08000031,336,Wolverhampton,Primary,R,3620,3289,3129,0.9513529948,5,2862,0.870173305,230,0.06993006993,69,0.02097902098,3161,0.9610823959,3179,0.9665551839,110,0.03344481605,0,0,3124,0.9498327759,165,0.050167224079999996,0
2019,Academic year,Local authority,E92000001,England,E12000002,North West,E08000011,340,Knowsley,Primary,R,1966,1840,1140,0.6195652174,3,1633,0.8875,94,0.05108695652,39,0.02119565217,1766,0.9597826087,1766,0.9597826087,74,0.0402173913,0,0,1603,0.8664864864999999,247,0.1335135135,10
2019,Academic year,Local authority,E92000001,England,E12000002,North West,E08000012,341,Liverpool,Primary,R,5946,5438,4858,0.8933431409000001,3,4756,0.8745862449,343,0.0630746598,101,0.01857300478,5200,0.9562339095,5200,0.9562339095,236,0.043398308200000006,2,3.6778227e-4,5252,0.966151582,184,0.03384841795,0
2019,Academic year,Local authority,E92000001,England,E12000002,North West,E08000013,342,St. Helens,Primary,R,2290,1969,1665,0.8456069071000001,3,1819,0.9238191976,90,0.045708481460000006,22,0.01117318436,1931,0.9807008634000001,1931,0.9807008634000001,29,0.01472828847,9,0.00457084815,1901,0.9694033656000001,60,0.03059663437,1
2019,Academic year,Local authority,E92000001,England,E12000002,North West,E08000014,343,Sefton,Primary,R,3185,2776,2511,0.9045389049000001,3,2601,0.9369596541999999,123,0.044308357349999994,22,0.00792507205,2746,0.9891930836,2746,0.9891930836,29,0.010446685879999999,1,3.6023055e-4,2714,0.9780180180000001,61,0.02198198198,0
2019,Academic year,Local authority,E92000001,England,E12000002,North West,E08000015,344,Wirral,Primary,R,4040,3472,3268,0.9412442396,3,3184,0.9170506912,180,0.05184331797,42,0.01209677419,3406,0.9809907834,3406,0.9809907834,66,0.01900921659,0,0,3458,0.9959677419,14,0.00403225806,0
2019,Academic year,Local authority,E92000001,England,E12000002,North West,E08000001,350,Bolton,Primary,R,4330,3672,3639,0.9910130719,3,3230,0.8796296296,230,0.06263616558,85,0.023148148150000002,3545,0.9654139434,3545,0.9654139434,127,0.03458605664,0,0,3622,0.9863834423,50,0.013616557730000001,0
2019,Academic year,Local authority,E92000001,England,E12000002,North West,E08000002,351,Bury,Primary,R,2386,2140,1923,0.8985981308,3,1892,0.8841121495,142,0.06635514019000001,29,0.01355140187,2063,0.9640186916000001,2063,0.9640186916000001,67,0.03130841121,10,0.004672897200000001,2010,0.9379374708,133,0.062062529160000005,13
2019,Academic year,Local authority,E92000001,England,E12000002,North West,E08000003,352,Manchester,Primary,R,7635,7052,5151,0.7304310834000001,6,6409,0.9088201929,342,0.048496880320000005,103,0.01460578559,6854,0.9719228588,6871,0.9743335224,181,0.0256664776,0,0,6708,0.9512195122,344,0.0487804878,0
2019,Academic year,Local authority,E92000001,England,E12000002,North West,E08000004,353,Oldham,Primary,R,3902,2954,2954,1,6,2743,0.9285714286,116,0.03926878808,26,0.008801624919999999,2885,0.9766418416,2887,0.9773188896,61,0.02064996615,6,0.00203114421,2975,0.9844473858,47,0.01555261416,74
2019,Academic year,Local authority,E92000001,England,E12000002,North West,E08000005,354,Rochdale,Primary,R,3268,2846,2810,0.9873506675999999,4,2635,0.9258608572999999,129,0.04532677442,26,0.00913562895,2790,0.9803232607,2793,0.9813773717,53,0.01862262825,0,0,2774,0.9747013352,72,0.025298664789999998,0
2019,Academic year,Local authority,E92000001,England,E12000002,North West,E08000006,355,Salford,Primary,R,3385,2849,2605,0.9143559144,6,2630,0.9231309231,116,0.040716040720000006,32,0.01123201123,2778,0.9750789751000001,2785,0.9775359775,57,0.02000702001,7,0.00245700246,2778,0.969972067,86,0.03002793296,22
2019,Academic year,Local authority,E92000001,England,E12000002,North West,E08000007,356,Stockport,Primary,R,3852,3328,3316,0.9963942308,6,3042,0.9140625,181,0.05438701923,47,0.01412259615,3270,0.9825721154,3282,0.9861778846,44,0.01322115385,2,6.0096154e-4,3282,0.9808726837999999,64,0.0191273162,20
2019,Academic year,Local authority,E92000001,England,E12000002,North West,E08000008,357,Tameside,Primary,R,3160,2686,2673,0.9951600894000001,6,2456,0.9143708116,123,0.04579300074,40,0.01489203276,2619,0.9750558451000001,2625,0.97728965,61,0.02271034996,0,0,2605,0.9698436336999999,81,0.030156366339999997,0
2019,Academic year,Local authority,E92000001,England,E12000002,North West,E08000009,358,Trafford,Primary,R,3105,2836,2782,0.9809590973,5,2541,0.8959802539,156,0.05500705219,54,0.01904090268,2751,0.9700282087,2782,0.9809590973,54,0.01904090268,0,0,2762,0.9739069111,74,0.02609308886,0
2019,Academic year,Local authority,E92000001,England,E12000002,North West,E08000010,359,Wigan,Primary,R,3981,3555,3189,0.8970464135,3,3325,0.935302391,147,0.04135021097,36,0.010126582280000001,3508,0.9867791842,3508,0.9867791842,42,0.011814345989999999,5,0.00140646976,3450,0.9718309859,100,0.028169014080000002,0
2019,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,370,Barnsley,Primary,R,3026,2542,2237,0.8800157356,3,2300,0.9047993705999999,152,0.05979543666,24,0.00944138474,2476,0.9740361919999999,2476,0.9740361919999999,64,0.02517702596,2,7.8678206e-4,2506,0.9866141732,34,0.01338582677,0
2019,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,371,Doncaster,Primary,R,4275,3154,2915,0.9242232086,3,3011,0.9546607482999999,57,0.018072289159999998,17,0.0053899809799999995,3085,0.9781230184,3085,0.9781230184,69,0.021876981610000002,0,0,3117,0.9882688649000001,37,0.01173113507,0
2019,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Primary,R,3722,2831,2293,0.8099611444999999,3,2748,0.9706817379,52,0.01836806782,6,0.00211939244,2806,0.9911691982,2806,0.9911691982,25,0.00883080184,0,0,2795,0.9872836454,36,0.01271635465,0
2019,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Primary,R,6897,6125,3278,0.5351836735,3,5632,0.9195102041,323,0.052734693879999996,71,0.011591836730000001,6026,0.9838367347000001,6026,0.9838367347000001,99,0.016163265309999997,0,0,6047,0.9872653061,78,0.012734693880000002,0
2019,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,380,Bradford,Primary,R,8371,7494,6983,0.9318121164000001,5,6632,0.8849746464,464,0.06191619963,148,0.01974913264,7244,0.9666399786,7325,0.9774486256,169,0.022551374430000003,0,0,7295,0.973445423,199,0.02655457699,0
2019,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,381,Calderdale,Primary,R,3010,2281,2275,0.9973695747,5,2106,0.9232792635,107,0.04690925033,29,0.012713722050000001,2242,0.9829022358999999,2253,0.9877246822,26,0.011398509429999999,2,8.768084199999999e-4,2257,0.9899122807,23,0.010087719299999999,1
2019,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,382,Kirklees,Primary,R,5948,5157,5151,0.9988365329,3,4737,0.9185573008,261,0.05061082024,80,0.015512895090000001,5078,0.9846810161,5078,0.9846810161,79,0.015318983909999999,0,0,5038,0.9746566067000001,131,0.02534339331,12
2019,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,383,Leeds,Primary,R,10677,9496,8824,0.9292333614,5,8390,0.8835299073,571,0.0601305813,165,0.01737573715,9126,0.9610362258,9241,0.9731465880000001,255,0.02685341196,0,0,9423,0.9923125527000001,73,0.0076874473499999995,0
2019,Academic year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,384,Wakefield,Primary,R,4565,3847,2789,0.7249805043,5,3548,0.922277099,158,0.04107096439,25,0.00649857031,3731,0.9698466337,3740,0.9721861191000001,107,0.02781388095,0,0,3796,0.9824016563000001,68,0.01759834369,17
2019,Academic year,Local authority,E92000001,England,E12000001,North East,E08000020,390,Gateshead,Primary,R,2515,2061,1789,0.8680252305,3,1897,0.9204269772000001,94,0.045608927699999996,30,0.01455604076,2021,0.9805919457000001,2021,0.9805919457000001,40,0.01940805434,0,0,2047,0.9865060241000001,28,0.0134939759,14
2019,Academic year,Local authority,E92000001,England,E12000001,North East,E08000021,391,Newcastle upon Tyne,Primary,R,3498,2962,2425,0.8187035787000001,4,2641,0.8916272789,189,0.06380823768,54,0.01823092505,2884,0.9736664416,2900,0.9790681972,62,0.02093180284,0,0,2848,0.9615124916000001,114,0.03848750844,0
2019,Academic year,Local authority,E92000001,England,E12000001,North East,E08000022,392,North Tyneside,Primary,R,2575,2222,2057,0.9257425743000001,3,2041,0.9185418541999999,96,0.043204320430000005,18,0.00810081008,2155,0.9698469847,2156,0.9702970297,52,0.02340234023,14,0.0063006300599999995,2212,0.9735915493,60,0.026408450700000002,64
2019,Academic year,Local authority,E92000001,England,E12000001,North East,E08000023,393,South Tyneside,Primary,R,1822,1554,1462,0.9407979408,3,1443,0.9285714286,64,0.04118404118,13,0.00836550837,1520,0.9781209781,1520,0.9781209781,29,0.01866151866,5,0.0032175032199999996,1578,0.9868667917,21,0.01313320826,50
2019,Academic year,Local authority,E92000001,England,E12000001,North East,E08000024,394,Sunderland,Primary,R,3451,2883,2776,0.9628858828,3,2728,0.9462365590999999,105,0.03642039542,14,0.00485605272,2847,0.9875130073,2847,0.9875130073,0,0,36,0.012486992720000001,2792,0.980681419,55,0.01931858096,0
