lea,urn,estab,dfe_number,laestab,schname,admin_district,academic_year,estab_type,education_phase,relchar,percentage_fsm,ofsted_rating,totpups,readprog,writprog,matprog
936,140256,2440,936/2440,9362440,Connaught Junior School,Surrey Heath,2018-2019,Academies,Primary,Does not apply,4.7,Good,460,-1.5,-0.5,-2.2
936,140339,2023,936/2023,9362023,St John's Primary School,Woking,2016-2017,Academies,Primary,Does not apply,21.8,Good,228,0.6,1.7,1.2
936,140339,2023,936/2023,9362023,St John's Primary School,Woking,2017-2018,Academies,Primary,Does not apply,21.8,Good,234,1.6,-2,1.6
936,140339,2023,936/2023,9362023,St John's Primary School,Woking,2018-2019,Academies,Primary,Does not apply,21.8,Good,253,1,-3.2,-0.7
936,140348,2024,936/2024,9362024,Kenyngton Manor Primary School,Spelthorne,2016-2017,Academies,Primary,Does not apply,30.9,Good,468,-0.8,-2.7,-2.4
936,140348,2024,936/2024,9362024,Kenyngton Manor Primary School,Spelthorne,2017-2018,Academies,Primary,Does not apply,30.9,Good,461,-2.7,-0.8,-2.2
936,140348,2024,936/2024,9362024,Kenyngton Manor Primary School,Spelthorne,2018-2019,Academies,Primary,Does not apply,30.9,Good,477,-0.2,-3,-1
936,140349,2027,936/2027,9362027,Cordwalles Junior School,Surrey Heath,2016-2017,Academies,Primary,Does not apply,25.6,Good,190,-4.2,-4.1,-3.7
936,140349,2027,936/2027,9362027,Cordwalles Junior School,Surrey Heath,2017-2018,Academies,Primary,Does not apply,25.6,Good,192,-0.5,-0.7,-1
936,140349,2027,936/2027,9362027,Cordwalles Junior School,Surrey Heath,2018-2019,Academies,Primary,Does not apply,25.6,Good,213,0.2,-2,-1.7
936,140350,2028,936/2028,9362028,Springfield Primary School,Spelthorne,2016-2017,Academies,Primary,Does not apply,20.5,Good,435,0.1,-0.4,1.9
936,140350,2028,936/2028,9362028,Springfield Primary School,Spelthorne,2017-2018,Academies,Primary,Does not apply,20.5,Good,483,-1.3,-3.6,-1.9
936,140350,2028,936/2028,9362028,Springfield Primary School,Spelthorne,2018-2019,Academies,Primary,Does not apply,20.5,Good,458,-1.1,0.7,-1.4
936,140508,2942,936/2942,9362942,Beaufort Primary School,Woking,2016-2017,Academies,Primary,Does not apply,10.6,Good,438,1.6,2.1,2
936,140508,2942,936/2942,9362942,Beaufort Primary School,Woking,2017-2018,Academies,Primary,Does not apply,10.6,Good,525,3,2.1,1.9
936,140508,2942,936/2942,9362942,Beaufort Primary School,Woking,2018-2019,Academies,Primary,Does not apply,10.6,Good,512,0.2,-1.6,1.6
936,140509,2496,936/2496,9362496,Sythwood Primary School,Woking,2016-2017,Academies,Primary,Does not apply,21.1,Good,650,0.5,3.6,1.4
936,140509,2496,936/2496,9362496,Sythwood Primary School,Woking,2017-2018,Academies,Primary,Does not apply,21.1,Good,676,2.1,2.2,2.9
936,140509,2496,936/2496,9362496,Sythwood Primary School,Woking,2018-2019,Academies,Primary,Does not apply,21.1,Good,688,2.1,1.7,2.2
936,140540,3942,936/3942,9363942,Barnsbury Primary School and Nursery,Woking,2016-2017,Academies,Primary,Does not apply,9.7,Good,442,-0.1,0.5,0.4
936,140540,3942,936/3942,9363942,Barnsbury Primary School and Nursery,Woking,2017-2018,Academies,Primary,Does not apply,9.7,Good,447,2.2,0.8,1.2
936,140540,3942,936/3942,9363942,Barnsbury Primary School and Nursery,Woking,2018-2019,Academies,Primary,Does not apply,9.7,Good,458,0.8,-0.9,-0.1
936,140594,2341,936/2341,9362341,The Hermitage School,Woking,2016-2017,Academies,Primary,Does not apply,11.3,Good,344,-2.2,-4.9,-2.9
936,140594,2341,936/2341,9362341,The Hermitage School,Woking,2017-2018,Academies,Primary,Does not apply,11.3,Good,337,0.5,-1.9,-0.4
936,140594,2341,936/2341,9362341,The Hermitage School,Woking,2018-2019,Academies,Primary,Does not apply,11.3,Good,316,0.5,-1.6,-0.7
850,140690,2039,850/2039,8502039,The Cambridge Primary School,Rushmoor,2017-2018,Academies,Primary,None,13.3,,,,,
850,140690,2039,850/2039,8502039,The Cambridge Primary School,Rushmoor,2018-2019,Academies,Primary,None,13.3,,27,,,
936,140810,2010,936/2010,9362010,Warren Mead Junior School,Reigate and Banstead,2016-2017,Academies,Primary,Does not apply,3.7,Good,291,0.2,0.2,0.3
936,140810,2010,936/2010,9362010,Warren Mead Junior School,Reigate and Banstead,2017-2018,Academies,Primary,Does not apply,3.7,Good,305,-1.1,-1.4,-0.9
936,140810,2010,936/2010,9362010,Warren Mead Junior School,Reigate and Banstead,2018-2019,Academies,Primary,Does not apply,3.7,Good,306,0.4,-0.6,1.2
936,140860,2029,936/2029,9362029,Sayes Court School,Runnymede,2016-2017,Academies,Primary,None,19.8,Good,188,1.4,1.3,2.5
936,140860,2029,936/2029,9362029,Sayes Court School,Runnymede,2017-2018,Academies,Primary,None,19.8,Good,201,1.1,1.4,0.7
936,140860,2029,936/2029,9362029,Sayes Court School,Runnymede,2018-2019,Academies,Primary,None,19.8,Good,235,0.5,-0.4,0.3
936,140876,2058,936/2058,9362058,New Haw Community Junior School,Runnymede,2016-2017,Academies,Primary,Does not apply,6.8,,364,1.5,1.7,2.2
936,140876,2058,936/2058,9362058,New Haw Community Junior School,Runnymede,2017-2018,Academies,Primary,Does not apply,6.8,,368,1.8,-0.4,1.6
936,140876,2058,936/2058,9362058,New Haw Community Junior School,Runnymede,2018-2019,Academies,Primary,Does not apply,6.8,,370,3.7,2.7,3.9
936,140880,2947,936/2947,9362947,Hillcroft Primary School,Tandridge,2016-2017,Academies,Primary,Does not apply,13.9,Good,452,-3.6,-0.7,-3.3
936,140880,2947,936/2947,9362947,Hillcroft Primary School,Tandridge,2017-2018,Academies,Primary,Does not apply,13.9,Good,465,-0.1,-2,-2.8
936,140880,2947,936/2947,9362947,Hillcroft Primary School,Tandridge,2018-2019,Academies,Primary,Does not apply,13.9,Good,451,-1.2,-1.2,-2.5
936,140929,3934,936/3934,9363934,Pyrford Church of England Primary School,Woking,2016-2017,Academies,Primary,Church of England,4.3,,476,0.4,-1.7,0.8
936,140929,3934,936/3934,9363934,Pyrford Church of England Primary School,Woking,2017-2018,Academies,Primary,Church of England,4.3,,513,-0.7,-2.8,0.7
936,140929,3934,936/3934,9363934,Pyrford Church of England Primary School,Woking,2018-2019,Academies,Primary,Church of England,4.3,,519,-1.7,-3.8,-0.5
936,141036,2030,936/2030,9362030,Trinity Oaks Church of England Primary School,Reigate and Banstead,2016-2017,Local authority maintained schools,Primary,Church of England,5,Good,135,,,
936,141036,2030,936/2030,9362030,Trinity Oaks Church of England Primary School,Reigate and Banstead,2017-2018,Local authority maintained schools,Primary,Church of England,5,Good,153,,,
936,141036,2030,936/2030,9362030,Trinity Oaks Church of England Primary School,Reigate and Banstead,2018-2019,Local authority maintained schools,Primary,Church of England,5,Good,182,,,
936,141197,2031,936/2031,9362031,Sandfield Primary School,Guildford,2016-2017,Academies,Primary,Does not apply,7.1,Good,206,2.3,1.1,1.2
936,141197,2031,936/2031,9362031,Sandfield Primary School,Guildford,2017-2018,Academies,Primary,Does not apply,7.1,Good,204,1.5,1.6,-0.7
936,141197,2031,936/2031,9362031,Sandfield Primary School,Guildford,2018-2019,Academies,Primary,Does not apply,7.1,Good,207,0.4,-0.8,-0.7
936,141294,3930,936/3930,9363930,Ashley Church of England Primary School,Elmbridge,2016-2017,Academies,Primary,Church of England,2.5,,480,2.8,-1.6,0.6
936,141294,3930,936/3930,9363930,Ashley Church of England Primary School,Elmbridge,2017-2018,Academies,Primary,Church of England,2.5,,509,3.5,-0.2,0.5
936,141294,3930,936/3930,9363930,Ashley Church of England Primary School,Elmbridge,2018-2019,Academies,Primary,Church of England,2.5,,541,-0.5,-2,-0.2
936,141347,2032,936/2032,9362032,St Lawrence Primary School,Guildford,2016-2017,Academies,Primary,Does not apply,14,Good,202,0.1,0.6,-2.6
936,141347,2032,936/2032,9362032,St Lawrence Primary School,Guildford,2017-2018,Academies,Primary,Does not apply,14,Good,199,-0.4,-1.7,-1.6
936,141347,2032,936/2032,9362032,St Lawrence Primary School,Guildford,2018-2019,Academies,Primary,Does not apply,14,Good,209,0.7,-2.5,-0.2
936,141446,3353,936/3353,9363353,Queen Eleanor's Church of England School,Guildford,2016-2017,Academies,Primary,Church of England,9.1,Good,368,1.9,-0.7,0.8
936,141446,3353,936/3353,9363353,Queen Eleanor's Church of England School,Guildford,2017-2018,Academies,Primary,Church of England,9.1,Good,370,0.4,-2.6,-0.7
936,141446,3353,936/3353,9363353,Queen Eleanor's Church of England School,Guildford,2018-2019,Academies,Primary,Church of England,9.1,Good,380,0.5,-4.1,-0.4
936,141447,2355,936/2355,9362355,Cuddington Croft Primary School,Sutton,2016-2017,Academies,Primary,Does not apply,1.8,Good,489,2,2.6,2.1
936,141447,2355,936/2355,9362355,Cuddington Croft Primary School,Sutton,2017-2018,Academies,Primary,Does not apply,1.8,Good,483,2,2.6,0.8
936,141447,2355,936/2355,9362355,Cuddington Croft Primary School,Sutton,2018-2019,Academies,Primary,Does not apply,1.8,Good,477,1.5,1.4,0.9
850,141474,5205,850/5205,8505205,Blackfield Primary School,New Forest,2016-2017,Academies,Primary,None,27.3,Good,523,-1.3,-1.1,-0.8
850,141474,5205,850/5205,8505205,Blackfield Primary School,New Forest,2017-2018,Academies,Primary,None,27.3,Good,510,-1.9,1.9,1.4
850,141474,5205,850/5205,8505205,Blackfield Primary School,New Forest,2018-2019,Academies,Primary,None,27.3,Good,502,-1.1,-0.4,-0.9
936,141592,2436,936/2436,9362436,Ravenscote Junior School,Surrey Heath,2016-2017,Academies,Primary,Does not apply,5.6,,619,-0.8,-0.9,-2.1
936,141592,2436,936/2436,9362436,Ravenscote Junior School,Surrey Heath,2017-2018,Academies,Primary,Does not apply,5.6,,619,-0.6,1.1,-1.4
936,141592,2436,936/2436,9362436,Ravenscote Junior School,Surrey Heath,2018-2019,Academies,Primary,Does not apply,5.6,,620,-1.8,-1.3,-0.1
936,141593,5215,936/5215,9365215,Whyteleafe Primary School,Tandridge,2016-2017,Academies,Primary,None,9.1,Good,421,3.7,3.4,1.9
936,141593,5215,936/5215,9365215,Whyteleafe Primary School,Tandridge,2017-2018,Academies,Primary,None,9.1,Good,417,-1.3,2.8,-0.6
936,141593,5215,936/5215,9365215,Whyteleafe Primary School,Tandridge,2018-2019,Academies,Primary,None,9.1,Good,417,-0.3,1.9,0.2
936,141667,2033,936/2033,9362033,Highfield South Farnham School,Waverley,2016-2017,Academies,Primary,Does not apply,13.3,Outstanding,274,6.7,3.2,5.4
936,141667,2033,936/2033,9362033,Highfield South Farnham School,Waverley,2017-2018,Academies,Primary,Does not apply,13.3,Outstanding,311,4.9,3.2,5.3
936,141667,2033,936/2033,9362033,Highfield South Farnham School,Waverley,2018-2019,Academies,Primary,Does not apply,13.3,Outstanding,304,4.6,2.2,3.7
936,141733,3337,936/3337,9363337,Esher Church School,Elmbridge,2016-2017,Academies,Primary,Church of England,1.3,Good,408,2.9,1.1,1.3
936,141733,3337,936/3337,9363337,Esher Church School,Elmbridge,2017-2018,Academies,Primary,Church of England,1.3,Good,406,2.7,-7.9,1.6
936,141733,3337,936/3337,9363337,Esher Church School,Elmbridge,2018-2019,Academies,Primary,Church of England,1.3,Good,394,0.8,-1.1,0.1
936,142019,2034,936/2034,9362034,Salfords Primary School,Reigate and Banstead,2016-2017,Academies,Primary,Does not apply,21.1,Requires improvement,402,-2,2.1,-2.1
936,142019,2034,936/2034,9362034,Salfords Primary School,Reigate and Banstead,2017-2018,Academies,Primary,Does not apply,21.1,Requires improvement,405,-2.6,-0.7,-4.6
936,142019,2034,936/2034,9362034,Salfords Primary School,Reigate and Banstead,2018-2019,Academies,Primary,Does not apply,21.1,Requires improvement,386,-0.8,-0.8,-0.6
936,142083,2035,936/2035,9362035,The Weald CofE Primary School,Mole Valley,2016-2017,Academies,Primary,Church of England,11.2,Serious Weaknesses,260,-2.2,-3.5,-3.9
936,142083,2035,936/2035,9362035,The Weald CofE Primary School,Mole Valley,2017-2018,Academies,Primary,Church of England,11.2,Serious Weaknesses,254,-1.3,-4.1,-0.9
936,142083,2035,936/2035,9362035,The Weald CofE Primary School,Mole Valley,2018-2019,Academies,Primary,Church of England,11.2,Serious Weaknesses,218,-3.2,-4.3,-1.5
936,142084,2036,936/2036,9362036,Brookwood Primary School,Woking,2016-2017,Academies,Primary,Does not apply,8.9,Good,170,-0.3,-0.1,1.2
936,142084,2036,936/2036,9362036,Brookwood Primary School,Woking,2017-2018,Academies,Primary,Does not apply,8.9,Good,172,0.1,1.4,0.1
936,142084,2036,936/2036,9362036,Brookwood Primary School,Woking,2018-2019,Academies,Primary,Does not apply,8.9,Good,162,-0.6,2.2,0.1
936,142356,2376,936/2376,9362376,Mytchett Primary & Nursery Academy,Surrey Heath,2016-2017,Academies,Primary,Does not apply,7.9,Good,227,0.4,-1.1,-4.5
936,142356,2376,936/2376,9362376,Mytchett Primary & Nursery Academy,Surrey Heath,2017-2018,Academies,Primary,Does not apply,7.9,Good,252,-1.4,-1.7,-2.3
936,142356,2376,936/2376,9362376,Mytchett Primary & Nursery Academy,Surrey Heath,2018-2019,Academies,Primary,Does not apply,7.9,Good,250,-2.9,-0.8,-0.2
936,142380,2955,936/2955,9362955,The Grove Primary Academy,Surrey Heath,2016-2017,Academies,Primary,Does not apply,9,Good,412,-1.3,0.7,0.7
936,142380,2955,936/2955,9362955,The Grove Primary Academy,Surrey Heath,2017-2018,Academies,Primary,Does not apply,9,Good,415,-1.3,0.2,-1
936,142380,2955,936/2955,9362955,The Grove Primary Academy,Surrey Heath,2018-2019,Academies,Primary,Does not apply,9,Good,414,-1.8,-0.9,-1.5
936,142415,2956,936/2956,9362956,Lakeside Nursery & Primary Academy,Surrey Heath,2016-2017,Academies,Primary,Does not apply,12.3,Good,462,0.1,-0.7,0.8
936,142415,2956,936/2956,9362956,Lakeside Nursery & Primary Academy,Surrey Heath,2017-2018,Academies,Primary,Does not apply,12.3,Good,472,-0.5,-1,0.2
936,142415,2956,936/2956,9362956,Lakeside Nursery & Primary Academy,Surrey Heath,2018-2019,Academies,Primary,Does not apply,12.3,Good,470,-0.6,-2.6,0.1
936,142426,2918,936/2918,9362918,Hammond School,Surrey Heath,2016-2017,Academies,Primary,Does not apply,1.2,Good,304,1.5,-0.3,0.1
936,142426,2918,936/2918,9362918,Hammond School,Surrey Heath,2017-2018,Academies,Primary,Does not apply,1.2,Good,311,-0.4,-0.8,-1.9
936,142426,2918,936/2918,9362918,Hammond School,Surrey Heath,2018-2019,Academies,Primary,Does not apply,1.2,Good,323,0.4,-1.2,-1.4
936,142999,2313,936/2313,9362313,Eastwick Junior School,Mole Valley,2016-2017,Academies,Primary,Does not apply,3.1,Good,378,-1.6,-2.1,-1.5
936,142999,2313,936/2313,9362313,Eastwick Junior School,Mole Valley,2017-2018,Academies,Primary,Does not apply,3.1,Good,379,-0.1,-3,-2.4
936,142999,2313,936/2313,9362313,Eastwick Junior School,Mole Valley,2018-2019,Academies,Primary,Does not apply,3.1,Good,385,0,-3.2,-1.4
936,143000,2095,936/2095,9362095,Cuddington Community Primary School,Epsom and Ewell,2016-2017,Academies,Primary,Does not apply,10.1,Good,200,-0.2,-1.7,0.5
936,143000,2095,936/2095,9362095,Cuddington Community Primary School,Epsom and Ewell,2017-2018,Academies,Primary,Does not apply,10.1,Good,199,-1.6,-1.4,-1.6
936,143000,2095,936/2095,9362095,Cuddington Community Primary School,Epsom and Ewell,2018-2019,Academies,Primary,Does not apply,10.1,Good,186,-0.4,-2.7,-2.9
936,143364,3919,936/3919,9363919,Cardinal Newman Catholic Primary School,Elmbridge,2016-2017,Academies,Primary,Roman Catholic,3.2,Good,416,2.2,1,2.9
936,143364,3919,936/3919,9363919,Cardinal Newman Catholic Primary School,Elmbridge,2017-2018,Academies,Primary,Roman Catholic,3.2,Good,410,1.3,0.9,1.1
936,143364,3919,936/3919,9363919,Cardinal Newman Catholic Primary School,Elmbridge,2018-2019,Academies,Primary,Roman Catholic,3.2,Good,412,0.4,1.4,1.5
936,143365,3922,936/3922,9363922,St Anne's Catholic Primary School,Runnymede,2016-2017,Academies,Primary,Roman Catholic,8.5,Good,449,1.8,-0.9,0.3
936,143365,3922,936/3922,9363922,St Anne's Catholic Primary School,Runnymede,2017-2018,Academies,Primary,Roman Catholic,8.5,Good,454,0.9,-0.4,-0.3
936,143365,3922,936/3922,9363922,St Anne's Catholic Primary School,Runnymede,2018-2019,Academies,Primary,Roman Catholic,8.5,Good,452,1.8,0.4,2.1
936,143366,3921,936/3921,9363921,St Alban's Catholic Primary School,Elmbridge,2016-2017,Academies,Primary,Roman Catholic,2.2,Good,268,3.8,2.3,3
936,143366,3921,936/3921,9363921,St Alban's Catholic Primary School,Elmbridge,2017-2018,Academies,Primary,Roman Catholic,2.2,Good,293,4.5,1.1,5.2
936,143366,3921,936/3921,9363921,St Alban's Catholic Primary School,Elmbridge,2018-2019,Academies,Primary,Roman Catholic,2.2,Good,323,4,2.1,3.1
936,143368,3441,936/3441,9363441,Holy Family Catholic Primary School,Runnymede,2016-2017,Academies,Primary,Roman Catholic,5.5,Good,215,4.6,3,4.7
936,143368,3441,936/3441,9363441,Holy Family Catholic Primary School,Runnymede,2017-2018,Academies,Primary,Roman Catholic,5.5,Good,213,2.7,2.4,3.1
936,143368,3441,936/3441,9363441,Holy Family Catholic Primary School,Runnymede,2018-2019,Academies,Primary,Roman Catholic,5.5,Good,215,1.4,2.7,3.8
936,143370,3488,936/3488,9363488,St Hugh of Lincoln Catholic Primary School,Woking,2016-2017,Academies,Primary,Roman Catholic,1.4,Good,215,0.5,-0.8,-1.6
936,143370,3488,936/3488,9363488,St Hugh of Lincoln Catholic Primary School,Woking,2017-2018,Academies,Primary,Roman Catholic,1.4,Good,213,0.8,0.5,1.3
936,143370,3488,936/3488,9363488,St Hugh of Lincoln Catholic Primary School,Woking,2018-2019,Academies,Primary,Roman Catholic,1.4,Good,212,0.8,-1.5,-0.9
936,143371,2880,936/2880,9362880,Riverbridge Primary School,Spelthorne,2016-2017,Academies,Primary,Does not apply,16.6,Good,633,3.1,0.9,3.9
936,143371,2880,936/2880,9362880,Riverbridge Primary School,Spelthorne,2017-2018,Academies,Primary,Does not apply,16.6,Good,620,3,0.7,2.4
936,143371,2880,936/2880,9362880,Riverbridge Primary School,Spelthorne,2018-2019,Academies,Primary,Does not apply,16.6,Good,649,1.7,0.7,0.8
936,143372,3918,936/3918,9363918,"St Charles Borromeo Catholic Primary School, Weybridge",Elmbridge,2016-2017,Academies,Primary,Roman Catholic,2.4,,261,2.5,1.1,2.8
936,143372,3918,936/3918,9363918,"St Charles Borromeo Catholic Primary School, Weybridge",Elmbridge,2017-2018,Academies,Primary,Roman Catholic,2.4,,249,1.8,3.1,3.8
936,143372,3918,936/3918,9363918,"St Charles Borromeo Catholic Primary School, Weybridge",Elmbridge,2018-2019,Academies,Primary,Roman Catholic,2.4,,248,1.2,-0.8,2.4
