"URN","LA (code)","LA (name)","EstablishmentNumber","EstablishmentName","TypeOfEstablishment (name)","EstablishmentTypeGroup (name)","EstablishmentStatus (name)","ReasonEstablishmentOpened (name)","OpenDate","ReasonEstablishmentClosed (name)","CloseDate","PhaseOfEducation (name)","StatutoryLowAge","StatutoryHighAge","Boarders (name)","NurseryProvision (name)","OfficialSixthForm (name)","Gender (name)","ReligiousCharacter (name)","ReligiousEthos (name)","Diocese (name)","AdmissionsPolicy (name)","SchoolCapacity","SpecialClasses (name)","CensusDate","NumberOfPupils","NumberOfBoys","NumberOfGirls","PercentageFSM","TrustSchoolFlag (name)","Trusts (name)","SchoolSponsorFlag (name)","SchoolSponsors (name)","FederationFlag (name)","Federations (name)","UKPRN","FEHEIdentifier","FurtherEducationType (name)","OfstedLastInsp","LastChangedDate","Street","Locality","Address3","Town","County (name)","Postcode","SchoolWebsite","TelephoneNum","HeadTitle (name)","HeadFirstName","HeadLastName","HeadPreferredJobTitle","BSOInspectorateName (name)","InspectorateReport","DateOfLastInspectionVisit","NextInspectionVisit","TeenMoth (name)","TeenMothPlaces","CCF (name)","SENPRU (name)","EBD (name)","PlacesPRU","FTProv (name)","EdByOther (name)","Section41Approved (name)","SEN1 (name)","SEN2 (name)","SEN3 (name)","SEN4 (name)","SEN5 (name)","SEN6 (name)","SEN7 (name)","SEN8 (name)","SEN9 (name)","SEN10 (name)","SEN11 (name)","SEN12 (name)","SEN13 (name)","TypeOfResourcedProvision (name)","ResourcedProvisionOnRoll","ResourcedProvisionCapacity","SenUnitOnRoll","SenUnitCapacity","GOR (name)","DistrictAdministrative (name)","AdministrativeWard (name)","ParliamentaryConstituency (name)","UrbanRural (name)","GSSLACode (name)","Easting","Northing","MSOA (name)","LSOA (name)","InspectorateName (name)","SENStat","SENNoStat","PropsName","OfstedRating (name)","RSCRegion (name)","Country (name)","UPRN","SiteName","QABName (name)","EstablishmentAccredited (name)","QABReport","CHNumber","MSOA (code)","LSOA (code)","FSM","Linked establishments"
139548,"850","Hampshire","2031","Cornerstone CofE (VA) Primary School","Voluntary aided school","Local authority maintained schools","Open","New Provision","01-09-2013","","","Primary",4,11,"No boarders","No Nursery Classes","Does not have a sixth form","Mixed","Church of England","Does not apply","Diocese of Portsmouth (ce)","Non-selective",630,"Not applicable","21-01-2021","193","102","91","13.0","Not applicable","","Not applicable","","Not under a federation","",10072293,"","Not applicable","30-04-2019","07-04-2022","Bluebell Way","Whiteley","","Fareham","","PO15 7QE","http://cornerstoneprimary.hants.sch.uk/","01489660750","Mr","Tim","Clarke","","Not applicable","","","","Not applicable","","","Not applicable","Not applicable","","","","Not applicable","","","","","","","","","","","","","","","","","","","South East","Winchester","Whiteley and Shedfield","Meon Valley","(England/Wales) Rural village","E10000014",453406,108427,"Winchester 013","Winchester 013A","","","","","Good","South-East England and South London","United Kingdom","10094860585","","Not applicable","Not applicable","","","E02004841","E01023245","25","Does not have links"
139557,"936","Surrey","2014","Lime Tree Primary School","Academy sponsor led","Academies","Open","New Provision","01-08-2013","","","Primary",3,11,"No boarders","Has Nursery Classes","Does not have a sixth form","Mixed","Does not apply","None","","Not applicable",420,"Not applicable","21-01-2021","485","229","256","11.9","Supported by a multi-academy trust","GLF SCHOOLS","Linked to a sponsor","GLF Schools","Not applicable","",10041722,"","Not applicable","06-06-2019","19-04-2022","Battlebridge Lane","","","Merstham","Surrey","RH1 3LH","www.limetreeschool.org","01737645836","Mrs","Claire","Williamson","","Not applicable","","","","Not applicable","","","Not applicable","Not applicable","","","","Not applicable","","","","","","","","","","","","","","","","","","","South East","Reigate and Banstead","Hooley, Merstham & Netherne","Reigate","(England/Wales) Urban city and town","E10000030",528638,152405,"Reigate and Banstead 008","Reigate and Banstead 008D","","","","","Good","South-East England and South London","","68174389","","Not applicable","Not applicable","","","E02006382","E01030602","54","Does not have links"
139721,"936","Surrey","2016","St John's Church of England Primary School","Academy sponsor led","Academies","Open","New Provision","01-11-2013","","","Primary",3,11,"No boarders","Has Nursery Classes","Does not have a sixth form","Mixed","Church of England","None","Diocese of Guildford","Not applicable",262,"Not applicable","21-01-2021","231","120","111","35.9","Supported by a multi-academy trust","THE GOOD SHEPHERD TRUST","Linked to a sponsor","The Good Shepherd Trust","Not applicable","",10042001,"","Not applicable","01-12-2021","17-02-2022","Goodwyns Road","","","Dorking","Surrey","RH4 2LR","www.stjohnsdorking.uk","01306884506","Mrs","Jacky","Fyson","Headteacher","Not applicable","","","","Not applicable","","","Not applicable","Not applicable","","Not applicable","Not applicable","Not applicable","","","","","","","","","","","","","","","","","","","South East","Mole Valley","Holmwoods","Mole Valley","(England/Wales) Urban city and town","E10000030",516961,147714,"Mole Valley 011","Mole Valley 011D","","","","","Good","South-East England and South London","","100062494806","","Not applicable","Not applicable","","","E02006372","E01030547","79","125162 Predecessor"
139890,"936","Surrey","2492","New Monument Primary Academy","Academy converter","Academies","Open","Academy Converter","01-07-2013","","","Primary",2,11,"No boarders","Has Nursery Classes","Does not have a sixth form","Mixed","Does not apply","Does not apply","Not applicable","Not applicable",290,"No Special Classes","21-01-2021","253","121","132","22.8","Supported by a multi-academy trust","BOURNE EDUCATION TRUST","Linked to a sponsor","Bourne Education Trust","Not applicable","",10042231,"","Not applicable","28-06-2018","01-03-2022","Alpha Road","Maybury","","Woking","Surrey","GU22 8HA","http://www.newmonument.surrey.sch.uk","01483769302","Mrs","Mandy","McDowall","Headteacher","Not applicable","","","","Not applicable","","Not applicable","Not applicable","Not applicable","","","Not applicable","Not applicable","","","","","","","","","","","","","","","","","","","South East","Woking","Pyrford","Woking","(England/Wales) Urban major conurbation","E10000030",502199,159530,"Woking 004","Woking 004B","","","","","Good","South-East England and South London","","100062170034","","Not applicable","Not applicable","","","E02006459","E01030981","53","125082 Predecessor"
139915,"936","Surrey","2017","Marden Lodge Primary School and Nursery","Academy sponsor led","Academies","Open","New Provision","01-09-2013","","","Primary",2,11,"No boarders","Has Nursery Classes","Does not have a sixth form","Mixed","Does not apply","None","Not applicable","Not applicable",315,"Not applicable","21-01-2021","236","113","123","30.5","Supported by a multi-academy trust","GLF SCHOOLS","Linked to a sponsor","GLF Schools","Not applicable","",10042435,"","Not applicable","10-11-2021","20-04-2022","Croydon Road","","","Caterham","Surrey","CR3 6QH","www.mardenlodge.org","01883343014","","Denise","Coady","Headteacher","Not applicable","","","","Not applicable","","","Not applicable","Not applicable","","","","Not applicable","","","","","","","","","","","","","","","","","","","South East","Tandridge","Valley","East Surrey","(England/Wales) Urban major conurbation","E10000030",534589,156898,"Tandridge 004","Tandridge 004E","","","","","Good","South-East England and South London","","100062277925","","Not applicable","Not applicable","","","E02006431","E01030851","72","125114 Predecessor"
139916,"936","Surrey","2018","Warlingham Village Primary School","Academy sponsor led","Academies","Open","New Provision","01-09-2013","","","Primary",4,11,"No boarders","No Nursery Classes","Does not have a sixth form","Mixed","Does not apply","None","Not applicable","Not applicable",210,"Not applicable","21-01-2021","211","109","102","17.5","Supported by a multi-academy trust","GLF SCHOOLS","Linked to a sponsor","GLF Schools","Not applicable","",10042436,"","Not applicable","12-06-2015","15-03-2022","85 Farleigh Road","","Warlingham Village School","Warlingham","Surrey","CR6 9EJ","http://www.warlinghamvillage.org/","01883622747","Mrs","Anna","Hallett","Headteacher","Not applicable","","","","Not applicable","","","Not applicable","Not applicable","","","","Not applicable","","","","","","","","","","","","","","Not applicable","","","","","South East","Tandridge","Warlingham East and Chelsham and Farleigh","East Surrey","(England/Wales) Urban major conurbation","E10000030",536096,158783,"Tandridge 012","Tandridge 012C","","","","","Outstanding","South-East England and South London","","200000151135","","Not applicable","Not applicable","","","E02006790","E01030854","37","124944 Predecessor"
139920,"850","Hampshire","2032","The Holme Church of England Primary School","Academy sponsor led","Academies","Open","New Provision","01-09-2013","","","Primary",4,11,"No boarders","No Nursery Classes","Does not have a sixth form","Mixed","Church of England","None","Diocese of Guildford","Not applicable",210,"Not applicable","21-01-2021","172","83","89","22.1","Supported by a multi-academy trust","THE GOOD SHEPHERD TRUST","Linked to a sponsor","The Good Shepherd Trust","Not applicable","",10042440,"","Not applicable","20-09-2017","21-03-2022","Openfields","","","Headley","Hampshire","GU35 8PQ","http://theholme.schooljotter2.com/","01428714409","Mrs","Sarah","Stevenson","","Not applicable","","","","Not applicable","","","Not applicable","Not applicable","","","","Not applicable","","","","","","","","","","","","","","","","","","","South East","East Hampshire","Headley","East Hampshire","(England/Wales) Urban city and town","E10000014",482162,136532,"East Hampshire 017","East Hampshire 017C","","","","","Good","South-East England and South London","","10009818356","","Not applicable","Not applicable","","","E02006838","E01022601","38","116347 Predecessor"
139944,"850","Hampshire","2037","Frogmore Junior School","Academy sponsor led","Academies","Open","New Provision","01-09-2013","","","Primary",7,11,"No boarders","No Nursery Classes","Does not have a sixth form","Mixed","Does not apply","None","Not applicable","Not applicable",276,"Not applicable","21-01-2021","212","95","117","14.2","Supported by a multi-academy trust","GLF SCHOOLS","Linked to a sponsor","GLF Schools","Not applicable","",10042697,"","Not applicable","03-10-2018","20-04-2022","Green Lane","Frogmore","","Camberley","Surrey","GU17 0NY","www.frogmorejuniors.co.uk","01252873054","Mrs","Claire-Louise","West","Headteacher","Not applicable","","","","Not applicable","","","Not applicable","Not applicable","","","","Not applicable","","","","","","","","","","","","","","","","","","","South East","Hart","Yateley East","Aldershot","(England/Wales) Urban city and town","E10000014",483996,160062,"Hart 003","Hart 003G","","","","","Good","South-East England and South London","","100062330288","","Not applicable","Not applicable","","","E02004753","E01022877","30","116011 Predecessor"
139951,"936","Surrey","2019","Pyrcroft Grange Primary School","Academy sponsor led","Academies","Open","New Provision","01-12-2013","","","Primary",2,11,"No boarders","Has Nursery Classes","Does not have a sixth form","Mixed","Does not apply","None","Not applicable","Non-selective",250,"Has Special Classes","21-01-2021","255","138","117","27.1","Supported by a multi-academy trust","BOURNE EDUCATION TRUST","Linked to a sponsor","Bourne Education Trust","Not applicable","",10042693,"","Not applicable","15-12-2016","22-03-2022","Pyrcroft Road","","","Chertsey","Surrey","KT16 9EW","www.pyrcroftgrange.surrey.sch.uk","01932564094","Mrs","Susan","Nardoni","","Not applicable","","","","Not applicable","","","Not applicable","Not applicable","","","","Not applicable","ASD - Autistic Spectrum Disorder","","","","","","","","","","","","","SEN unit","","",20,20,"South East","Runnymede","Chertsey St Ann's","Runnymede and Weybridge","(England/Wales) Urban major conurbation","E10000030",503313,166911,"Runnymede 004","Runnymede 004A","","","","","Outstanding","South-East England and South London","","100062364343","","Not applicable","Not applicable","","","E02006396","E01030656","69","125121 Predecessor"
140026,"936","Surrey","2020","St Mary's Church of England Primary School","Academy sponsor led","Academies","Open","New Provision","01-11-2013","","","Primary",5,11,"No boarders","No Nursery Classes","Does not have a sixth form","Mixed","Church of England","None","Diocese of Guildford","Not applicable",240,"Not applicable","21-01-2021","219","119","100","4.6","Supported by a multi-academy trust","THE GOOD SHEPHERD TRUST","Linked to a sponsor","The Good Shepherd Trust","Not applicable","",10042939,"","Not applicable","06-02-2019","23-03-2022","Petworth Road","Chiddingfold","","Godalming","Surrey","GU8 4UF","www.stmaryschidd.org/","01428683115","Mrs","Sheila","Buckley","","Not applicable","","","","Not applicable","","","Not applicable","Not applicable","","","","Not applicable","","","","","","","","","","","","","","","","","","","South East","Waverley","Chiddingfold and Dunsfold","South West Surrey","(England/Wales) Rural town and fringe","E10000030",496131,135756,"Waverley 015","Waverley 015D","","","","","Good","South-East England and South London","","200001298700","","Not applicable","Not applicable","","","E02006453","E01030869","10","125166 Predecessor"
140028,"936","Surrey","2021","St Paul's CofE Primary School","Academy sponsor led","Academies","Open","New Provision","01-04-2014","","","Primary",4,11,"No boarders","No Nursery Classes","Does not have a sixth form","Mixed","Church of England","None","Diocese of Guildford","Not applicable",420,"Not applicable","21-01-2021","390","207","183","31.3","Supported by a multi-academy trust","THE GOOD SHEPHERD TRUST","Linked to a sponsor","The Good Shepherd Trust","Not applicable","",10042942,"","Not applicable","25-01-2017","01-04-2022","School Lane","","","Addlestone","Surrey","KT15 1TD","www.st-pauls-school.net/","01932848528","Mrs","Louise","Kaye","","Not applicable","","","","Not applicable","","","Not applicable","Not applicable","","","","Not applicable","","","","","","","","","","","","","","","","","","","South East","Runnymede","Addlestone North","Runnymede and Weybridge","(England/Wales) Urban major conurbation","E10000030",504302,164534,"Runnymede 007","Runnymede 007B","","","","","Good","South-East England and South London","","200004040580","","Not applicable","Not applicable","","","E02006399","E01030648","122","125136 Predecessor"
140034,"936","Surrey","2022","The Echelford Primary School","Academy sponsor led","Academies","Open","New Provision","01-10-2013","","","Primary",4,11,"No boarders","No Nursery Classes","Does not have a sixth form","Mixed","Does not apply","None","Not applicable","Not applicable",630,"Not applicable","21-01-2021","602","296","306","14.6","Supported by a multi-academy trust","LUMEN LEARNING TRUST","Linked to a sponsor","Lumen Learning Trust","Not applicable","",10042948,"","Not applicable","03-11-2021","20-01-2022","Park Road","","","Ashford","Surrey","TW15 1EX","www.echelfordprimary.co.uk","01784253233","Headteacher","Ms Karla Pearson","Ms Karen Oakley","Headteacher","Not applicable","","","","Not applicable","","","Not applicable","Not applicable","","","","Not applicable","","","","","","","","","","","","","","","","","","","South East","Spelthorne","Ashford Common","Spelthorne","(England/Wales) Urban major conurbation","E10000030",507983,171287,"Spelthorne 005","Spelthorne 005A","","","","","Good","South-East England and South London","","33041167","","Not applicable","Not applicable","","","E02006407","E01030701","88","125071 Predecessor"
